address,biz_id,category,image_shown,name,num_reviews,price_range,star_rating,url
1475 Western Ave,tgi-fridays-albany,['American Traditional'],https://s3-media3.fl.yelpcdn.com/bphoto/WDnv7F1mCA9eOL4XgnCTMw/ls.jpg,TGI Fridays,134.0,$$,2.0,https://www.yelp.com/biz/tgi-fridays-albany?osq=restaurants
180 Delaware Ave,delmar-bistro-delmar,"['Breakfast & Brunch', 'American Traditional', 'Soup']",https://s3-media1.fl.yelpcdn.com/bphoto/bZ7mKe0-neM2cid5YE73lQ/ls.jpg,Delmar Bistro,37.0,$$,4.0,https://www.yelp.com/biz/delmar-bistro-delmar?osq=restaurants
135 Broadway,ya-yas-house-southern-cuisine-schenectady,"['Southern', 'Soul Food']",https://s3-media2.fl.yelpcdn.com/bphoto/Kf9sRf62VIjjWzBT9ZBcfA/ls.jpg,Ya Yaâs House Southern Cuisine,47.0,,4.5,https://www.yelp.com/biz/ya-yas-house-southern-cuisine-schenectady?osq=restaurants
315 Central Ave,salsa-latina-albany,"['Latin American', 'Mexican']",https://s3-media2.fl.yelpcdn.com/bphoto/xRKBs8T_wo5doDGTWJD22g/ls.jpg,Salsa Latina,100.0,$$,4.0,https://www.yelp.com/biz/salsa-latina-albany?osq=restaurants
54 James St,mugshots-cafe-albany,['Cafes'],https://s3-media1.fl.yelpcdn.com/bphoto/R6CDvCmWY6hg1t9kqsvxQg/ls.jpg,MugShots Cafe,20.0,$,4.0,https://www.yelp.com/biz/mugshots-cafe-albany?osq=restaurants
1625 Union St,tanpopo-ramen-and-sake-bar-schenectady,"['Bars', 'Ramen']",https://s3-media2.fl.yelpcdn.com/bphoto/N7AX6HCWZhSrJ-B7qcf9mA/ls.jpg,Tanpopo Ramen and Sake Bar,18.0,,4.5,https://www.yelp.com/biz/tanpopo-ramen-and-sake-bar-schenectady?osq=restaurants
722 New Loudon Rd,latham-76-diner-latham,"['Diners', 'American Traditional']",https://s3-media1.fl.yelpcdn.com/bphoto/e7UppF4Y_lGtZ8mY6yaO_Q/ls.jpg,Latham 76 Diner,192.0,$$,3.5,https://www.yelp.com/biz/latham-76-diner-latham?osq=restaurants
,buena-comida-guilderland,"['Tacos', 'Food Trucks']",https://s3-media2.fl.yelpcdn.com/bphoto/Nf4tTr01VdHBva-cwMu3kA/ls.jpg,Buena Comida,2.0,,4.5,https://www.yelp.com/biz/buena-comida-guilderland?osq=restaurants
115 Philip St,betty-boop-diner-albany-3,"['Italian', 'Breakfast & Brunch', 'American New']",https://s3-media2.fl.yelpcdn.com/bphoto/UAju-8myiQna63kbBb1Q4Q/ls.jpg,Betty Boop Diner,56.0,$,3.5,https://www.yelp.com/biz/betty-boop-diner-albany-3?osq=restaurants
112 State St,pgs-cafe-albany,"['Breakfast & Brunch', 'Cafes']",https://s3-media1.fl.yelpcdn.com/bphoto/QQylOmE-0dcPuuk2gmvkxQ/ls.jpg,PGâs Cafe,6.0,$,4.5,https://www.yelp.com/biz/pgs-cafe-albany?osq=restaurants
175 Columbia Turnpike,mi-ecuador-juice-bar-and-latin-cuisine-rensselaer,"['Latin American', 'Juice Bars & Smoothies']",https://s3-media2.fl.yelpcdn.com/bphoto/s9zwBByndBFsxl3283GrEA/ls.jpg,MI Ecuador Juice Bar and Latin Cuisine,17.0,$,4.0,https://www.yelp.com/biz/mi-ecuador-juice-bar-and-latin-cuisine-rensselaer?osq=restaurants
90 State St,stagecoach-coffee-albany-2,"['Coffee & Tea', 'Cafes', 'Juice Bars & Smoothies']",https://s3-media3.fl.yelpcdn.com/bphoto/WBBXiImVNQuZEP0MxpO6EA/ls.jpg,Stagecoach Coffee,59.0,$,4.0,https://www.yelp.com/biz/stagecoach-coffee-albany-2?osq=restaurants
997 New Loudon Rd,the-century-house-latham-2,"['American Traditional', 'Steakhouses', 'Burgers']",https://s3-media1.fl.yelpcdn.com/bphoto/vgNazuINSmfPfsWUOaRiPA/ls.jpg,The Century House,71.0,$$$,3.5,https://www.yelp.com/biz/the-century-house-latham-2?osq=restaurants
501 East St,junes-restaurant-rensselaer,"['Dive Bars', 'American Traditional']",https://s3-media1.fl.yelpcdn.com/bphoto/5hmpAXHDJUOWREIWM-GSiA/ls.jpg,Juneâs Restaurant,23.0,$,4.0,https://www.yelp.com/biz/junes-restaurant-rensselaer?osq=restaurants
35 Central Ave,lazeez-restaurant-albany-2,"['Indian', 'Pakistani', 'Halal']",https://s3-media2.fl.yelpcdn.com/bphoto/9s6uzYRzYVPUP6wElIqd1g/ls.jpg,Lazeez Restaurant,82.0,$$,4.0,https://www.yelp.com/biz/lazeez-restaurant-albany-2?osq=restaurants
1 Crossgates Mall,kuma-ani-express-albany-5,"['Japanese', 'Sushi Bars']",https://s3-media4.fl.yelpcdn.com/bphoto/tC_WzNWtCsDlA7vwJ2LBJA/ls.jpg,Kuma Ani Express,9.0,,5.0,https://www.yelp.com/biz/kuma-ani-express-albany-5?osq=restaurants
997 Central Ave,capital-thai-albany,"['Thai', 'Sushi Bars']",https://s3-media2.fl.yelpcdn.com/bphoto/ikZAXXy8goOm8zncDfqQTQ/ls.jpg,Capital Thai,79.0,$$,3.5,https://www.yelp.com/biz/capital-thai-albany?osq=restaurants
273 New Scotland Ave,sake-cafe-albany,['Sushi Bars'],https://s3-media4.fl.yelpcdn.com/bphoto/DSzx0Xn92cLEQ_O30JdFYw/ls.jpg,Sake Cafe,121.0,$$,4.0,https://www.yelp.com/biz/sake-cafe-albany?osq=restaurants
471 Albany Shaker Rd,pearl-of-the-orient-loudonville-2,['Chinese'],https://s3-media3.fl.yelpcdn.com/bphoto/YWlT1uVFtdDP2YZmacADMQ/ls.jpg,Pearl of the Orient,20.0,$$,4.0,https://www.yelp.com/biz/pearl-of-the-orient-loudonville-2?osq=restaurants
,a-taste-of-mexico-albany,"['Mexican', 'Food Court']",https://s3-media2.fl.yelpcdn.com/bphoto/4PtwWUOL_L2y69xu05X_aA/ls.jpg,A Taste of Mexico,8.0,,4.5,https://www.yelp.com/biz/a-taste-of-mexico-albany?osq=restaurants
1558 Central Ave,pho-yum-colonie,['Vietnamese'],https://s3-media1.fl.yelpcdn.com/bphoto/mqm1SJGH_EnavZ-qIh_xcA/ls.jpg,Pho Yum,204.0,$$,3.0,https://www.yelp.com/biz/pho-yum-colonie?osq=restaurants
158 Wolf Rd,samurai-japanese-restaurant-albany,"['Japanese', 'Sushi Bars']",https://s3-media1.fl.yelpcdn.com/bphoto/KR8HXT85TlhUHldCnPgxUA/ls.jpg,Samurai Japanese Restaurant,139.0,$$,3.5,https://www.yelp.com/biz/samurai-japanese-restaurant-albany?osq=restaurants
1902 Van Vranken Ave,the-memphis-king-bbq-schenectady-7,"['Barbeque', 'Chicken Wings', 'Smokehouse']",https://s3-media2.fl.yelpcdn.com/bphoto/vdeC4Ha_b3Isea_KeVlhQw/ls.jpg,The Memphis King Bbq,159.0,$$,4.5,https://www.yelp.com/biz/the-memphis-king-bbq-schenectady-7?osq=restaurants
1214 Troy Schenectady Rd,teas-n-tapas-latham,"['Vietnamese', 'Asian Fusion', 'Coffee & Tea']",https://s3-media3.fl.yelpcdn.com/bphoto/EAAHItCsVmtOp9DsYTd1hQ/ls.jpg,Teas nâ Tapas,28.0,$$,4.5,https://www.yelp.com/biz/teas-n-tapas-latham?osq=restaurants
626 New Loudon Rd,tala-an-american-bistro-latham,"['American New', 'Tapas/Small Plates', 'Salad']",https://s3-media4.fl.yelpcdn.com/bphoto/4kpyHz1tJptqnmYWw8YvxA/ls.jpg,Tala An American Bistro,91.0,$$,3.5,https://www.yelp.com/biz/tala-an-american-bistro-latham?osq=restaurants
433 River St,hatch-test-kitchen-troy,['American New'],https://s3-media1.fl.yelpcdn.com/bphoto/yi1ymHuCC_qLY_KTEt2vBg/ls.jpg,Hatch Test Kitchen,5.0,,3.5,https://www.yelp.com/biz/hatch-test-kitchen-troy?osq=restaurants
318 Delaware Ave,o-slatterys-irish-restaurant-and-pub-delmar,"['Irish', 'Pubs', 'Music Venues']",https://s3-media2.fl.yelpcdn.com/bphoto/s4eKLmIrbbRhxbwOgkNI_A/ls.jpg,OâSlatteryâs Irish Restaurant & Pub,68.0,$$,3.5,https://www.yelp.com/biz/o-slatterys-irish-restaurant-and-pub-delmar?osq=restaurants
873 New Loudon Rd,ben-and-bills-deli-latham,"['Delis', 'Sandwiches']",https://s3-media4.fl.yelpcdn.com/bphoto/n0o6mm4jwwJB33BL1lCmGg/ls.jpg,Ben and Billâs Deli,6.0,,4.5,https://www.yelp.com/biz/ben-and-bills-deli-latham?osq=restaurants
50 S Pearl St,barbecue-tonight-express-albany,['Barbeque'],https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,Barbecue Tonight Express,1.0,,5.0,https://www.yelp.com/biz/barbecue-tonight-express-albany?osq=restaurants
320 Northern Blvd,ships-pub-albany,"['American Traditional', 'Pubs']",https://s3-media1.fl.yelpcdn.com/bphoto/BNOCaangzjLhpQmV3M1IiQ/ls.jpg,Shipâs Pub,29.0,$$,3.5,https://www.yelp.com/biz/ships-pub-albany?osq=restaurants
1133 Central Ave,tjs-cafe-albany,"['Delis', 'American Traditional', 'Sandwiches']",https://s3-media4.fl.yelpcdn.com/bphoto/ST7zV2fPBlMDlaRGMYu4Sw/ls.jpg,TJâs Cafe,35.0,$$,3.0,https://www.yelp.com/biz/tjs-cafe-albany?osq=restaurants
1890 Central Ave,colonie-diner-albany,"['Diners', 'Breakfast & Brunch', 'Sandwiches']",https://s3-media1.fl.yelpcdn.com/bphoto/wPstg0wLez6d9jhQgqSjjA/ls.jpg,Colonie Diner,39.0,$,3.5,https://www.yelp.com/biz/colonie-diner-albany?osq=restaurants
605A New Scotland Ave,cusatos-pizzeria-albany,['Pizza'],https://s3-media2.fl.yelpcdn.com/bphoto/JzEhgvncPgY2ya8pKZKacg/ls.jpg,Cusatoâs Pizzeria,5.0,,3.5,https://www.yelp.com/biz/cusatos-pizzeria-albany?osq=restaurants
141 Washington Ave,the-university-club-of-albany-albany,['American Traditional'],https://s3-media1.fl.yelpcdn.com/bphoto/gVI30-gG9y1Oc4lGlNHOqw/ls.jpg,The University Club of Albany,5.0,$$$,3.5,https://www.yelp.com/biz/the-university-club-of-albany-albany?osq=restaurants
501 New Karner Rd,infinity-athletics-health-cafe-albany,"['Cafes', 'Trainers', 'Nutritionists']",https://s3-media2.fl.yelpcdn.com/bphoto/rFXMOOmp-_Eu93u4mIbyOw/ls.jpg,Infinity Athletics Health Cafe,3.0,,5.0,https://www.yelp.com/biz/infinity-athletics-health-cafe-albany?osq=restaurants
461 Broadway,nighthawks-troy-2,"['Burgers', 'American New', 'Gastropubs']",https://s3-media3.fl.yelpcdn.com/bphoto/yrMS8zLumFUGojy9smZFdw/ls.jpg,Nighthawks,58.0,$$,4.5,https://www.yelp.com/biz/nighthawks-troy-2?osq=restaurants
1770 Central Ave,la-famiglia-albany,"['Italian', 'Pizza']",https://s3-media2.fl.yelpcdn.com/bphoto/yDxv12UmNhlofnN38jb-ZA/ls.jpg,La Famiglia,19.0,$,4.0,https://www.yelp.com/biz/la-famiglia-albany?osq=restaurants
258 Lark St,bombers-burrito-bar-albany-2,"['Vegetarian', 'Mexican', 'Bars']",https://s3-media4.fl.yelpcdn.com/bphoto/F1_GdVjHaJtUn-bfTr2KlA/ls.jpg,Bombers Burrito Bar,364.0,$$,3.0,https://www.yelp.com/biz/bombers-burrito-bar-albany-2?osq=restaurants
2050 Western Ave,sage-bistro-guilderland,['American New'],https://s3-media2.fl.yelpcdn.com/bphoto/FWoHN3Vezp9HqjXDfDPz3A/ls.jpg,Sage Bistro,58.0,$$,4.0,https://www.yelp.com/biz/sage-bistro-guilderland?osq=restaurants
189 Wolf Rd,the-market-albany-2,['American New'],https://s3-media4.fl.yelpcdn.com/bphoto/83_GgK6SVVouNih8fraVOg/ls.jpg,The Market,6.0,,3.0,https://www.yelp.com/biz/the-market-albany-2?osq=restaurants
,the-dutch-pot-albany-3,['Caribbean'],https://s3-media2.fl.yelpcdn.com/bphoto/VyaAT6LxwDRZXrjom9uHuQ/ls.jpg,The Dutch Pot,5.0,$$,3.5,https://www.yelp.com/biz/the-dutch-pot-albany-3?osq=restaurants
1475 Western Ave,bountiful-bread-albany,"['Bakeries', 'Coffee & Tea', 'Sandwiches']",https://s3-media4.fl.yelpcdn.com/bphoto/l-aqFr1x4lgvfxqEpC5F6g/ls.jpg,Bountiful Bread,155.0,$$,3.0,https://www.yelp.com/biz/bountiful-bread-albany?osq=restaurants
180 Madison Ave,hill-street-cafe-albany,"['Pizza', 'Pubs', 'Chicken Wings']",https://s3-media3.fl.yelpcdn.com/bphoto/dPRUQnFRiHD5OG-a3KKB5g/ls.jpg,Hill Street Cafe,77.0,$$,4.0,https://www.yelp.com/biz/hill-street-cafe-albany?osq=restaurants
507 Yates St,casey-finns-pub-grill-albany,"['Pubs', 'American New']",https://s3-media3.fl.yelpcdn.com/bphoto/HuZids5Dfv_PyvcD0WKTgQ/ls.jpg,Casey Finnâs Pub $ Grill,6.0,$,4.0,https://www.yelp.com/biz/casey-finns-pub-grill-albany?osq=restaurants
1926 New Scotland Rd,emma-clearys-coffee-and-dessert-slingerlands,"['Coffee & Tea', 'Sandwiches', 'Desserts']",https://s3-media2.fl.yelpcdn.com/bphoto/7Lkxo-QkaDXoxpe1OmxfwQ/ls.jpg,Emma Clearyâs Coffee & Dessert,25.0,$$,4.0,https://www.yelp.com/biz/emma-clearys-coffee-and-dessert-slingerlands?osq=restaurants
50 New Scotland Ave,panera-bread-albany,"['Soup', 'Sandwiches', 'Salad']",https://s3-media1.fl.yelpcdn.com/bphoto/vN3cZdE5ZFrKtOd6joquWg/ls.jpg,Panera Bread,38.0,$,3.0,https://www.yelp.com/biz/panera-bread-albany?osq=restaurants
53 3rd St,lizas-troy,"['Juice Bars & Smoothies', 'Acai Bowls', 'Breakfast & Brunch']",https://s3-media3.fl.yelpcdn.com/bphoto/NXeYnD4B73nDhXMWCXA6LA/ls.jpg,Lizaâs,37.0,$$,4.0,https://www.yelp.com/biz/lizas-troy?osq=restaurants
1 14th St,a-bite-of-xian-troy,['Chinese'],https://s3-media3.fl.yelpcdn.com/bphoto/LyjL7DuCBs8mPfv9pkIY2g/ls.jpg,A Bite Of Xian,20.0,,3.5,https://www.yelp.com/biz/a-bite-of-xian-troy?osq=restaurants
800 Albany Shaker Dr,garden-grille-albany,['American Traditional'],https://s3-media4.fl.yelpcdn.com/bphoto/yTDEG8mPwWHm89-XBm_Fnw/ls.jpg,Garden Grille,6.0,$$,3.5,https://www.yelp.com/biz/garden-grille-albany?osq=restaurants
624 New Loudon Rd,bellinis-italian-eatery-latham,['Italian'],https://s3-media4.fl.yelpcdn.com/bphoto/Zz8IvfHqLXDe4GGozmVQqA/ls.jpg,Belliniâs Italian Eatery,56.0,$$,3.5,https://www.yelp.com/biz/bellinis-italian-eatery-latham?osq=restaurants
1904 Western Ave,crazy-herbs-texas-barbecue-albany,['Barbeque'],https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,Crazy Herbs Texas Barbecue,2.0,$,4.0,https://www.yelp.com/biz/crazy-herbs-texas-barbecue-albany?osq=restaurants
5 Vista Blvd,garden-bistro-24-slingerlands,"['American New', 'French']",https://s3-media2.fl.yelpcdn.com/bphoto/C3S8sSHL4XDyGIcgDjTAVw/ls.jpg,Garden Bistro 24,52.0,$$,3.5,https://www.yelp.com/biz/garden-bistro-24-slingerlands?osq=restaurants
44 Sherwood Ave,sri-siam-thai-restaurant-rensselaer,"['Thai', 'Imported Food']",https://s3-media3.fl.yelpcdn.com/bphoto/XDaQ1AVVvQOo5n771EXfvg/ls.jpg,Sri Siam Thai Restaurant,117.0,$$,4.5,https://www.yelp.com/biz/sri-siam-thai-restaurant-rensselaer?osq=restaurants
171 Remsen St,smiths-of-cohoes-cohoes,"['American Traditional', 'Steakhouses']",https://s3-media2.fl.yelpcdn.com/bphoto/Wyb5Q7sJUJpTEejEBLot6g/ls.jpg,Smithâs of Cohoes,60.0,$$,4.0,https://www.yelp.com/biz/smiths-of-cohoes-cohoes?osq=restaurants
2350 Western Ave,stone-fox-grill-altamont,"['Barbeque', 'American Traditional', 'Chicken Wings']",https://s3-media2.fl.yelpcdn.com/bphoto/87N0oqC7q_7KcRO_UOxxAQ/ls.jpg,Stone Fox Grill,3.0,,4.5,https://www.yelp.com/biz/stone-fox-grill-altamont?osq=restaurants
898 Loudon Rd,dnipro-latham,"['Delis', 'Specialty Food']",https://s3-media3.fl.yelpcdn.com/bphoto/zsriVTk0ADCeArGdPuFLWQ/ls.jpg,Dnipro,6.0,$,4.5,https://www.yelp.com/biz/dnipro-latham?osq=restaurants
718 Central Ave,ninos-deli-and-subs-albany,"['Delis', 'Sandwiches']",https://s3-media2.fl.yelpcdn.com/bphoto/qnCTRwqAKqC_sbHQXir83g/ls.jpg,Ninoâs Deli & Subs,6.0,$$,4.5,https://www.yelp.com/biz/ninos-deli-and-subs-albany?osq=restaurants
250 Broadway,the-placid-baker-troy,"['Bakeries', 'Patisserie/Cake Shop', 'Sandwiches']",https://s3-media3.fl.yelpcdn.com/bphoto/njoDgpuU4AFpU3Zw_RiKeA/ls.jpg,The Placid Baker,76.0,$$,4.5,https://www.yelp.com/biz/the-placid-baker-troy?osq=restaurants
406 Kenwood Ave,mccarrolls-the-village-butcher-delmar,"['Meat Shops', 'Delis', 'Caterers']",https://s3-media1.fl.yelpcdn.com/bphoto/FIm8jOJOm4qSv6Xy4TkFOA/ls.jpg,McCarrollâs The Village Butcher,31.0,$,4.5,https://www.yelp.com/biz/mccarrolls-the-village-butcher-delmar?osq=restaurants
111 Washington Ave,cafe-one-eleven-albany,['Cafes'],https://s3-media2.fl.yelpcdn.com/bphoto/D3GmuIFwzE7BnGbxZmu8Rw/ls.jpg,Cafe One Eleven,17.0,$,4.0,https://www.yelp.com/biz/cafe-one-eleven-albany?osq=restaurants
,nathans-family-deli-albany,"['Breakfast & Brunch', 'Salad', 'Wraps']",https://s3-media2.fl.yelpcdn.com/bphoto/Oi1aFEwgoPV6QRmzwHfFXg/ls.jpg,Nathanâs Family Deli,4.0,,4.5,https://www.yelp.com/biz/nathans-family-deli-albany?osq=restaurants
98 Wolf Rd,the-corner-deli-albany,"['American Traditional', 'Delis']",https://s3-media1.fl.yelpcdn.com/bphoto/cZBMNhPg64VHT5m6Bhn2mA/ls.jpg,The Corner Deli,11.0,$$,3.5,https://www.yelp.com/biz/the-corner-deli-albany?osq=restaurants
136 State St,capitol-melts-albany,"['Cafes', 'Sandwiches', 'Breakfast & Brunch']",https://s3-media1.fl.yelpcdn.com/bphoto/dJN-9qcUE1nAd5x5xFRQeQ/ls.jpg,Capitol Melts,34.0,$,3.5,https://www.yelp.com/biz/capitol-melts-albany?osq=restaurants
3403 Carman Rd,different-blend-bakery-schenectady,"['Bakeries', 'Desserts', 'Gluten-Free']",https://s3-media3.fl.yelpcdn.com/bphoto/XGF7pWOynifULcZ_p9c5dQ/ls.jpg,Different Blend Bakery,17.0,$,5.0,https://www.yelp.com/biz/different-blend-bakery-schenectady?osq=restaurants
1365 New Scotland Rd,bellinis-italian-eatery-slingerlands,['Italian'],https://s3-media1.fl.yelpcdn.com/bphoto/-rEzo9F--n1EZs5hFfxPZg/ls.jpg,Belliniâs Italian Eatery,55.0,$$,3.5,https://www.yelp.com/biz/bellinis-italian-eatery-slingerlands?osq=restaurants
,slidin-dirty-food-truck-albany,"['Food Trucks', 'Caterers', 'Burgers']",https://s3-media1.fl.yelpcdn.com/bphoto/NJl3-pz3o7JyAfYIBiH8rQ/ls.jpg,Slidinâ Dirty Food Truck,3.0,$$,3.5,https://www.yelp.com/biz/slidin-dirty-food-truck-albany?osq=restaurants
518 Broadway,saati-deli-and-catering-albany-2,"['Delis', 'Caterers']",https://s3-media4.fl.yelpcdn.com/bphoto/Z2E92VOgGQ_wBwylhwlMOA/ls.jpg,Saati Deli & Catering,9.0,$$,3.5,https://www.yelp.com/biz/saati-deli-and-catering-albany-2?osq=restaurants
391 N Greenbush Rd,big-daves-bbq-troy,"['Barbeque', 'Sandwiches']",https://s3-media4.fl.yelpcdn.com/bphoto/_OJKWP50wPXsgCgtXUWLWw/ls.jpg,Big Daveâs BBQ,5.0,,4.0,https://www.yelp.com/biz/big-daves-bbq-troy?osq=restaurants
848 Madison Ave,express-chicken-and-gyros-albany-2,"['American Traditional', 'Salad', 'Chicken Wings']",https://s3-media3.fl.yelpcdn.com/bphoto/IfktSa-Al0hZv7ZFefmgFg/ls.jpg,Express Chicken and Gyros,9.0,,3.5,https://www.yelp.com/biz/express-chicken-and-gyros-albany-2?osq=restaurants
453 Madison Ave,lark-tavern-albany,"['Bars', 'American New']",https://s3-media2.fl.yelpcdn.com/bphoto/icz8I1tvJMiXmdk4WQhYDg/ls.jpg,Lark Tavern,72.0,$$,3.0,https://www.yelp.com/biz/lark-tavern-albany?osq=restaurants
313 Central Ave,irie-vybez-albany-2,"['Caribbean', 'Juice Bars & Smoothies', 'Breakfast & Brunch']",https://s3-media2.fl.yelpcdn.com/bphoto/IdCKEHC2V3uSWS5l-QTyYA/ls.jpg,Irie Vybez,29.0,$$,3.0,https://www.yelp.com/biz/irie-vybez-albany-2?osq=restaurants
122 4th St,bespoki-bowl-troy,"['Hawaiian', 'Poke', 'Asian Fusion']",https://s3-media4.fl.yelpcdn.com/bphoto/GNt0DoG2mxV5O0OjP_g9yw/ls.jpg,Bespoki Bowl,71.0,$$,4.5,https://www.yelp.com/biz/bespoki-bowl-troy?osq=restaurants
1814 Central Ave,o-tooles-restaurant-pub-albany-2,"['American Traditional', 'Irish', 'Sports Bars']",https://s3-media3.fl.yelpcdn.com/bphoto/aRznsRtBQmL7XqIwl5vwRg/ls.jpg,OâTooleâs Restaurant Pub,78.0,$$,3.0,https://www.yelp.com/biz/o-tooles-restaurant-pub-albany-2?osq=restaurants
136 Madison Ave,v-and-r-italian-ristorante-albany,['Italian'],https://s3-media2.fl.yelpcdn.com/bphoto/lIxNoahcB8oUnqqC0qdcNQ/ls.jpg,V & R Italian Ristorante,35.0,$$,3.0,https://www.yelp.com/biz/v-and-r-italian-ristorante-albany?osq=restaurants
59 N Pearl St,pearl-street-pub-albany,"['Pubs', 'Pizza', 'Sandwiches']",https://s3-media2.fl.yelpcdn.com/bphoto/IbQGzK9GhN2abiXgTLu4-A/ls.jpg,Pearl Street Pub,101.0,$$,2.5,https://www.yelp.com/biz/pearl-street-pub-albany?osq=restaurants
875 Madison Ave,ruby-asian-bistro-albany,['Asian Fusion'],https://s3-media1.fl.yelpcdn.com/bphoto/eIIDoQcAs2l_s0HIQTEuVA/ls.jpg,Ruby Asian Bistro,63.0,$,3.5,https://www.yelp.com/biz/ruby-asian-bistro-albany?osq=restaurants
20 Hallwood Rd,brewtus-roasting-delmar-2,"['Coffee Roasteries', 'Coffee & Tea', 'Cafes']",https://s3-media3.fl.yelpcdn.com/bphoto/-pSrH14JO7GFGedl_nELTA/ls.jpg,Brewtus Roasting,12.0,,4.5,https://www.yelp.com/biz/brewtus-roasting-delmar-2?osq=restaurants
1112 Madison Ave,curry-house-albany,['Indian'],https://s3-media1.fl.yelpcdn.com/bphoto/eAXN1FQAWpyVK8VnZRHw9w/ls.jpg,Curry House,102.0,$,3.5,https://www.yelp.com/biz/curry-house-albany?osq=restaurants
30 Mill Rd,otis-and-olivers-latham,"['American New', 'Pubs']",https://s3-media2.fl.yelpcdn.com/bphoto/L1h8JS3fUFRPgAZKceF-Og/ls.jpg,Otis & Oliverâs,44.0,$$,4.0,https://www.yelp.com/biz/otis-and-olivers-latham?osq=restaurants
3 Carondelet Dr,the-restaurant-at-the-pointe-watervliet,['American New'],https://s3-media2.fl.yelpcdn.com/bphoto/QAXqQZCG69WhYS_JncDn9w/ls.jpg,The Restaurant at the Pointe,3.0,$$,4.5,https://www.yelp.com/biz/the-restaurant-at-the-pointe-watervliet?osq=restaurants
1395 New Scotland Rd,ben-and-bills-deli-slingerlands,['Delis'],https://s3-media4.fl.yelpcdn.com/bphoto/x-xKQboKdypnNR97d-AiNw/ls.jpg,Ben & Billâs Deli,16.0,$$,4.0,https://www.yelp.com/biz/ben-and-bills-deli-slingerlands?osq=restaurants
1704 Western Ave,atomic-wings-albany-2,"['Chicken Wings', 'American Traditional', 'Salad']",https://s3-media4.fl.yelpcdn.com/bphoto/k2SOpoFpkY6QvjR2MvXzmw/ls.jpg,Atomic Wings,13.0,,2.0,https://www.yelp.com/biz/atomic-wings-albany-2?osq=restaurants
800 New Loudon Rd,b-good-latham,"['American New', 'Juice Bars & Smoothies', 'Salad']",https://s3-media4.fl.yelpcdn.com/bphoto/_m4nFHbhD-CKQp9KXxCTFQ/ls.jpg,B.GOOD,28.0,$$,3.5,https://www.yelp.com/biz/b-good-latham?osq=restaurants
260 Wolf Rd,koto-japanese-steak-house-latham,"['Japanese', 'Sushi Bars']",https://s3-media4.fl.yelpcdn.com/bphoto/eWW0SYO8I0qpzWp1Tsp1Gg/ls.jpg,Koto Japanese Steak House,161.0,$$,3.5,https://www.yelp.com/biz/koto-japanese-steak-house-latham?osq=restaurants
78 Washington Ave,casola-dining-room-schenectady,"['Diners', 'Cooking Schools']",https://s3-media3.fl.yelpcdn.com/bphoto/ENa9rlzRcnh0BODSKVHsXg/ls.jpg,Casola Dining Room,6.0,$$,4.0,https://www.yelp.com/biz/casola-dining-room-schenectady?osq=restaurants
728 New Loudon Rd,tamarind-thai-cuisine-latham-2,['Thai'],https://s3-media2.fl.yelpcdn.com/bphoto/BJYd7nzQg43dClfW9vWuig/ls.jpg,Tamarind Thai Cuisine,49.0,$$,4.5,https://www.yelp.com/biz/tamarind-thai-cuisine-latham-2?osq=restaurants
574 Columbia Turnpike,masala-house-rensselaer,['Indian'],https://s3-media3.fl.yelpcdn.com/bphoto/2ubJOXIGLHW1pNkHGdQsrg/ls.jpg,Masala House,28.0,,4.0,https://www.yelp.com/biz/masala-house-rensselaer?osq=restaurants
300 Troy Rd,genes-fish-fry-rensselaer,"['Seafood', 'Fish & Chips']",https://s3-media4.fl.yelpcdn.com/bphoto/V2EYlPUfT5hNblLeFWUXxw/ls.jpg,Geneâs Fish Fry,34.0,$,4.0,https://www.yelp.com/biz/genes-fish-fry-rensselaer?osq=restaurants
27 Ontario St,pjs-pizza-albany,['Pizza'],https://s3-media3.fl.yelpcdn.com/bphoto/VUWaihm8BU2E7qGm13JpIQ/ls.jpg,PJâs Pizza,13.0,$,4.0,https://www.yelp.com/biz/pjs-pizza-albany?osq=restaurants
1235 Western Ave,dibellas-subs-albany-3,"['Sandwiches', 'Salad']",https://s3-media4.fl.yelpcdn.com/bphoto/ptgL7G7yAiqTwFjEuLqkRA/ls.jpg,DiBellaâs Subs,83.0,$,3.5,https://www.yelp.com/biz/dibellas-subs-albany-3?osq=restaurants
1607 Columbia Turnpike,crisp-cannoli-castleton-on-hudson,"['Bakeries', 'Cafes', 'Sandwiches']",https://s3-media2.fl.yelpcdn.com/bphoto/NLQZ_MbzY4XdKdrc6l05Bg/ls.jpg,Crisp Cannoli,12.0,,4.5,https://www.yelp.com/biz/crisp-cannoli-castleton-on-hudson?osq=restaurants
58 Delaware Ave,jims-tastee-freez-delmar,"['Ice Cream & Frozen Yogurt', 'Juice Bars & Smoothies', 'Hot Dogs']",https://s3-media2.fl.yelpcdn.com/bphoto/ZKTCNEgwxkYp-5xFfefpOA/ls.jpg,Jimâs Tastee Freez,32.0,$,4.5,https://www.yelp.com/biz/jims-tastee-freez-delmar?osq=restaurants
